type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2022-02-09 08:10:36,47.52186993,18.49368396,12,227.782,44.410,6.130,147,11,13,,
T,2022-02-09 08:10:37,47.52179545,18.49371308,12,229.624,44.410,7.110,157,11,13,,
T,2022-02-09 08:10:38,47.52172925,18.49375906,13,228.299,44.410,7.370,154,11,13,,
T,2022-02-09 08:10:39,47.52168281,18.49379696,13,227.723,44.410,6.420,152,13,13,,
T,2022-02-09 08:10:40,47.52162039,18.49381457,13,228.848,44.410,7.200,163,13,13,,
T,2022-02-09 08:10:41,47.52156557,18.49387985,13,227.314,44.410,7.230,161,13,13,,
T,2022-02-09 08:10:42,47.52151128,18.49391182,13,227.094,44.410,6.760,163,13,13,,
T,2022-02-09 08:10:43,47.52143570,18.49393140,13,228.813,44.411,7.300,159,12,13,,
T,2022-02-09 08:10:44,47.52137541,18.49395425,12,229.772,44.411,6.570,162,13,13,,
T,2022-02-09 08:10:45,47.52130748,18.49396621,12,230.017,44.411,6.510,161,12,13,,
T,2022-02-09 08:10:46,47.52125064,18.49397878,12,231.387,44.411,6.630,161,12,13,,
T,2022-02-09 08:10:47,47.52119064,18.49401256,12,232.405,44.411,6.590,162,13,13,,
T,2022-02-09 08:10:48,47.52113054,18.49404938,12,232.008,44.411,7.250,159,13,13,,
T,2022-02-09 08:10:49,47.52107415,18.49408214,11,230.278,44.411,6.330,160,12,13,,
T,2022-02-09 08:10:50,47.52102713,18.49413172,12,230.194,44.411,6.520,150,13,14,,
T,2022-02-09 08:10:51,47.52098717,18.49414436,12,230.651,44.411,6.130,165,14,14,,
T,2022-02-09 08:10:52,47.52093687,18.49416985,12,230.781,44.411,5.910,156,13,14,,
T,2022-02-09 08:10:53,47.52088616,18.49420424,12,231.386,44.411,4.880,158,13,14,,
T,2022-02-09 08:10:54,47.52082848,18.49422812,12,232.160,44.411,6.750,166,13,14,,
T,2022-02-09 08:10:55,47.52078903,18.49424779,12,231.457,44.411,6.240,155,13,14,,
T,2022-02-09 08:10:56,47.52074204,18.49427708,12,230.929,44.411,6.850,160,13,14,,
T,2022-02-09 08:10:57,47.52068589,18.49432477,12,232.885,44.411,6.370,156,13,14,,
T,2022-02-09 08:10:58,47.52063167,18.49435648,12,234.948,44.411,6.710,161,12,14,,
T,2022-02-09 08:10:59,47.52057551,18.49438582,12,235.151,44.411,6.440,163,13,14,,
T,2022-02-09 08:11:00,47.52051142,18.49442681,12,236.318,44.411,6.470,155,12,14,,
T,2022-02-09 08:11:01,47.52046015,18.49444503,12,236.247,44.411,5.560,161,12,14,,
T,2022-02-09 08:11:02,47.52039850,18.49447207,12,236.704,44.411,6.820,169,12,14,,
T,2022-02-09 08:11:03,47.52035651,18.49449793,12,236.493,44.411,6.130,153,13,14,,
T,2022-02-09 08:11:04,47.52029082,18.49452983,12,238.976,44.411,6.960,163,13,14,,
T,2022-02-09 08:11:05,47.52023456,18.49457363,12,240.574,44.411,6.080,156,12,14,,
T,2022-02-09 08:11:06,47.52017812,18.49459327,11,240.276,44.412,6.430,164,12,14,,
T,2022-02-09 08:11:07,47.52011345,18.49461526,11,240.972,44.412,6.620,168,12,13,,
T,2022-02-09 08:11:08,47.52005530,18.49463728,11,241.932,44.412,6.080,161,12,13,,
T,2022-02-09 08:11:09,47.52000271,18.49466807,11,242.185,44.412,5.800,160,11,13,,
T,2022-02-09 08:11:10,47.51994556,18.49468738,11,241.893,44.412,5.640,165,11,13,,
T,2022-02-09 08:11:11,47.51989305,18.49472456,11,242.024,44.412,6.200,155,12,13,,
T,2022-02-09 08:11:12,47.51983693,18.49475505,11,243.241,44.412,6.340,155,12,13,,
T,2022-02-09 08:11:13,47.51979280,18.49480685,11,242.619,44.412,6.200,153,12,13,,
T,2022-02-09 08:11:14,47.51974003,18.49484203,12,245.119,44.412,6.060,155,12,13,,
T,2022-02-09 08:11:15,47.51969049,18.49487111,12,243.615,44.412,5.890,157,12,13,,
T,2022-02-09 08:11:16,47.51964147,18.49490855,12,243.137,44.412,6.130,156,12,13,,
T,2022-02-09 08:11:17,47.51958280,18.49494615,12,242.921,44.412,5.890,161,11,13,,
T,2022-02-09 08:11:18,47.51952616,18.49498802,12,243.673,44.412,6.070,160,11,13,,
T,2022-02-09 08:11:19,47.51948565,18.49501472,12,244.518,44.412,4.500,161,12,13,,
T,2022-02-09 08:11:20,47.51943416,18.49503815,12,244.016,44.412,4.900,156,13,13,,
T,2022-02-09 08:11:21,47.51939448,18.49505792,12,243.051,44.412,4.620,157,12,13,,
T,2022-02-09 08:11:22,47.51937178,18.49506931,12,241.701,44.412,3.200,141,12,13,,
T,2022-02-09 08:11:23,47.51934496,18.49508408,12,241.250,44.412,2.810,152,12,13,,
T,2022-02-09 08:11:24,47.51934309,18.49509048,12,241.946,44.412,1.070,126,12,13,,
T,2022-02-09 08:11:25,47.51932956,18.49509541,12,241.997,44.412,1.880,167,11,13,,
T,2022-02-09 08:11:26,47.51932675,18.49509432,12,241.615,44.412,0.550,157,10,13,,
T,2022-02-09 08:11:27,47.51933042,18.49510021,12,241.440,44.412,0.000,,12,13,,
T,2022-02-09 08:11:28,47.51933796,18.49511051,12,240.371,44.412,0.500,156,12,13,,
T,2022-02-09 08:11:29,47.51934057,18.49511388,12,240.582,44.412,0.370,157,12,13,,
T,2022-02-09 08:11:30,47.51934336,18.49511844,12,240.595,44.412,0.590,156,12,13,,
T,2022-02-09 08:11:31,47.51934553,18.49511994,12,241.427,44.412,0.540,157,12,13,,
T,2022-02-09 08:11:32,47.51935285,18.49513019,12,242.057,44.412,1.440,34,12,13,,
T,2022-02-09 08:11:33,47.51935528,18.49512690,12,242.860,44.412,0.000,,11,13,,
T,2022-02-09 08:11:34,47.51935733,18.49511594,12,242.296,44.412,0.510,341,11,13,,
T,2022-02-09 08:11:35,47.51935672,18.49510940,12,241.192,44.412,0.190,157,11,13,,
T,2022-02-09 08:11:36,47.51936287,18.49509925,12,240.761,44.412,0.650,331,11,13,,
T,2022-02-09 08:11:37,47.51936056,18.49508758,12,239.651,44.412,0.300,157,11,13,,
T,2022-02-09 08:11:38,47.51935981,18.49506729,12,239.751,44.412,0.000,,11,13,,
T,2022-02-09 08:11:39,47.51936018,18.49506339,12,239.539,44.412,0.000,,12,12,,
T,2022-02-09 08:11:40,47.51935926,18.49505961,11,240.051,44.412,0.000,,12,12,,
T,2022-02-09 08:11:41,47.51935676,18.49505483,11,239.931,44.412,0.000,,12,12,,
T,2022-02-09 08:11:42,47.51935694,18.49505632,11,240.535,44.412,0.000,,12,12,,
T,2022-02-09 08:11:43,47.51935565,18.49505480,11,240.451,44.412,0.000,,12,12,,
T,2022-02-09 08:11:44,47.51935422,18.49505070,11,240.281,44.412,0.000,,12,12,,
T,2022-02-09 08:11:45,47.51935366,18.49505530,11,240.565,44.412,0.000,,11,12,,
T,2022-02-09 08:11:46,47.51934989,18.49505456,11,240.405,44.412,0.000,,11,12,,
T,2022-02-09 08:11:47,47.51934960,18.49505301,11,239.962,44.412,0.000,,11,12,,
T,2022-02-09 08:11:48,47.51934894,18.49505168,11,239.791,44.412,0.000,,11,12,,
T,2022-02-09 08:11:49,47.51934869,18.49504833,11,239.968,44.412,0.000,,11,12,,
T,2022-02-09 08:11:50,47.51934736,18.49504674,11,240.266,44.412,0.000,,11,12,,
T,2022-02-09 08:11:51,47.51934721,18.49504638,11,240.193,44.412,0.000,,12,12,,
T,2022-02-09 08:11:52,47.51934736,18.49504626,11,240.135,44.412,0.000,,12,12,,
T,2022-02-09 08:11:53,47.51934761,18.49504733,11,240.017,44.412,0.000,,12,12,,
T,2022-02-09 08:11:54,47.51934768,18.49504766,11,240.015,44.412,0.000,,12,12,,
T,2022-02-09 08:11:55,47.51934711,18.49504722,11,240.137,44.412,0.000,,12,12,,
T,2022-02-09 08:11:56,47.51934710,18.49504734,11,240.083,44.412,0.000,,12,12,,
T,2022-02-09 08:11:57,47.51934657,18.49504479,11,240.344,44.412,0.000,,12,12,,
T,2022-02-09 08:11:58,47.51934688,18.49504526,11,240.242,44.412,0.000,,12,12,,
T,2022-02-09 08:11:59,47.51934760,18.49504353,11,240.224,44.412,0.000,,12,12,,
T,2022-02-09 08:12:00,47.51934777,18.49504309,11,240.224,44.412,0.000,,12,12,,
T,2022-02-09 08:12:01,47.51934763,18.49504309,11,240.261,44.412,0.000,,12,12,,
T,2022-02-09 08:12:02,47.51934750,18.49504254,11,240.309,44.412,0.000,,12,12,,
T,2022-02-09 08:12:03,47.51934747,18.49504240,11,240.299,44.412,0.000,,11,12,,
T,2022-02-09 08:12:04,47.51934745,18.49504238,11,240.298,44.412,0.000,,11,12,,
T,2022-02-09 08:12:05,47.51934739,18.49504240,11,240.308,44.412,0.000,,10,12,,
T,2022-02-09 08:12:06,47.51934733,18.49504217,11,240.328,44.412,0.000,,10,12,,
T,2022-02-09 08:12:07,47.51934730,18.49504212,11,240.330,44.412,0.000,,10,12,,
T,2022-02-09 08:12:08,47.51934728,18.49504214,11,240.326,44.412,0.000,,10,12,,
T,2022-02-09 08:12:09,47.51934726,18.49504207,11,240.329,44.412,0.000,,11,12,,
T,2022-02-09 08:12:10,47.51934724,18.49504203,11,240.328,44.412,0.000,,12,12,,
T,2022-02-09 08:12:11,47.51934720,18.49504203,11,240.333,44.412,0.000,,12,12,,
T,2022-02-09 08:12:12,47.51934721,18.49504198,11,240.327,44.412,0.000,,12,12,,
T,2022-02-09 08:12:13,47.51934713,18.49504174,11,240.357,44.412,0.000,,11,12,,
T,2022-02-09 08:12:14,47.51934718,18.49504205,11,240.318,44.412,0.000,,11,12,,
T,2022-02-09 08:12:15,47.51934719,18.49504205,11,240.322,44.412,0.000,,12,12,,
T,2022-02-09 08:12:16,47.51934721,18.49504204,11,240.314,44.412,0.000,,11,12,,
T,2022-02-09 08:12:17,47.51934705,18.49504112,11,240.404,44.412,0.000,,11,12,,
T,2022-02-09 08:12:18,47.51934698,18.49504083,11,240.405,44.412,0.000,,11,12,,
T,2022-02-09 08:12:19,47.51934696,18.49504078,11,240.393,44.412,0.000,,11,12,,
T,2022-02-09 08:12:20,47.51934695,18.49504074,11,240.401,44.412,0.000,,10,12,,
T,2022-02-09 08:12:21,47.51934695,18.49504075,11,240.396,44.412,0.000,,10,12,,
T,2022-02-09 08:12:22,47.51934692,18.49504072,11,240.405,44.412,0.000,,11,12,,
T,2022-02-09 08:12:23,47.51934694,18.49504069,12,240.399,44.412,0.000,,11,12,,
T,2022-02-09 08:12:24,47.51934692,18.49504066,12,240.405,44.412,0.000,,10,12,,
T,2022-02-09 08:12:25,47.51934692,18.49504076,13,240.401,44.412,0.000,,10,12,,
T,2022-02-09 08:12:26,47.51934692,18.49504083,13,240.398,44.412,0.000,,11,12,,
T,2022-02-09 08:12:27,47.51934688,18.49504079,13,240.406,44.412,0.000,,11,12,,
T,2022-02-09 08:12:28,47.51934687,18.49504079,14,240.405,44.412,0.000,,11,13,,
T,2022-02-09 08:12:29,47.51934687,18.49504082,14,240.399,44.412,0.000,,12,13,,
T,2022-02-09 08:12:30,47.51934684,18.49504080,15,240.412,44.412,0.000,,12,13,,
T,2022-02-09 08:12:31,47.51934640,18.49504140,14,240.311,44.412,0.000,,12,13,,
T,2022-02-09 08:12:32,47.51934626,18.49504154,15,240.317,44.412,0.000,,11,13,,
T,2022-02-09 08:12:33,47.51934664,18.49504085,15,240.436,44.412,0.000,,11,13,,
T,2022-02-09 08:12:34,47.51934673,18.49504066,13,240.439,44.412,0.000,,11,13,,
T,2022-02-09 08:12:35,47.51934676,18.49504060,13,240.430,44.412,0.000,,11,13,,
T,2022-02-09 08:12:36,47.51934674,18.49504055,13,240.430,44.412,0.000,,11,12,,
T,2022-02-09 08:12:37,47.51934682,18.49504042,14,240.441,44.412,0.000,,11,12,,
T,2022-02-09 08:12:38,47.51934682,18.49504036,13,240.436,44.412,0.000,,11,12,,
T,2022-02-09 08:12:39,47.51934680,18.49504034,13,240.427,44.412,0.000,,12,12,,
T,2022-02-09 08:12:40,47.51934678,18.49504026,13,240.429,44.412,0.000,,12,12,,
T,2022-02-09 08:12:41,47.51934676,18.49504021,13,240.439,44.412,0.000,,12,12,,
T,2022-02-09 08:12:42,47.51934666,18.49504041,13,240.402,44.412,0.000,,12,12,,
T,2022-02-09 08:12:43,47.51934662,18.49504046,13,240.405,44.412,0.000,,12,12,,
T,2022-02-09 08:12:44,47.51934660,18.49504043,13,240.401,44.412,0.000,,11,12,,
T,2022-02-09 08:12:45,47.51934660,18.49504036,13,240.408,44.412,0.000,,11,12,,
T,2022-02-09 08:12:46,47.51934660,18.49504034,13,240.409,44.412,0.000,,11,12,,
T,2022-02-09 08:12:47,47.51934686,18.49503984,13,240.481,44.412,0.000,,11,12,,
T,2022-02-09 08:12:48,47.51934690,18.49503975,14,240.480,44.412,0.000,,11,12,,
T,2022-02-09 08:12:49,47.51934710,18.49503935,14,240.545,44.412,0.000,,11,12,,
T,2022-02-09 08:12:50,47.51934713,18.49503927,14,240.540,44.412,0.000,,11,12,,
T,2022-02-09 08:12:51,47.51934714,18.49503924,13,240.549,44.412,0.000,,11,12,,
T,2022-02-09 08:12:52,47.51934713,18.49503925,13,240.548,44.412,0.000,,11,12,,
T,2022-02-09 08:12:53,47.51934735,18.49503878,13,240.627,44.412,0.000,,11,12,,
T,2022-02-09 08:12:54,47.51934741,18.49503864,13,240.627,44.412,0.000,,11,12,,
T,2022-02-09 08:12:55,47.51934743,18.49503858,13,240.634,44.412,0.000,,11,12,,
T,2022-02-09 08:12:56,47.51934744,18.49503857,13,240.634,44.412,0.000,,11,11,,
T,2022-02-09 08:12:57,47.51934742,18.49503852,13,240.637,44.412,0.000,,11,11,,
T,2022-02-09 08:12:58,47.51934756,18.49503815,13,240.692,44.412,0.000,,11,11,,
T,2022-02-09 08:12:59,47.51934759,18.49503804,13,240.691,44.412,0.000,,11,11,,
T,2022-02-09 08:13:00,47.51934759,18.49503800,13,240.694,44.412,0.000,,10,11,,
T,2022-02-09 08:13:01,47.51934761,18.49503796,14,240.690,44.412,0.000,,10,11,,
T,2022-02-09 08:13:02,47.51934780,18.49503750,15,240.769,44.412,0.000,,10,11,,
T,2022-02-09 08:13:03,47.51934784,18.49503737,14,240.777,44.412,0.000,,10,11,,
T,2022-02-09 08:13:04,47.51934784,18.49503732,15,240.775,44.412,0.000,,10,11,,
T,2022-02-09 08:13:05,47.51934783,18.49503731,15,240.783,44.412,0.000,,10,12,,
T,2022-02-09 08:13:06,47.51934774,18.49503747,14,240.769,44.412,0.000,,12,12,,
T,2022-02-09 08:13:07,47.51934767,18.49503748,14,240.775,44.412,0.000,,12,12,,
T,2022-02-09 08:13:08,47.51934760,18.49503746,14,240.783,44.412,0.000,,12,12,,
T,2022-02-09 08:13:09,47.51923865,18.49514812,14,241.980,44.412,6.330,145,12,12,,
T,2022-02-09 08:13:10,47.51917297,18.49516821,14,239.690,44.412,4.280,152,12,12,,
T,2022-02-09 08:13:11,47.51910784,18.49521922,13,239.117,44.412,5.070,150,12,12,,
T,2022-02-09 08:13:12,47.51906929,18.49530789,13,242.067,44.412,5.300,140,11,12,,
T,2022-02-09 08:13:13,47.51901963,18.49536082,14,243.251,44.412,5.340,144,10,12,,
T,2022-02-09 08:13:14,47.51891893,18.49531898,14,243.020,44.413,6.320,163,11,12,,
T,2022-02-09 08:13:15,47.51880375,18.49533115,14,245.545,44.413,7.220,160,11,12,,
T,2022-02-09 08:13:16,47.51875007,18.49542638,14,245.689,44.413,7.160,154,11,12,,
T,2022-02-09 08:13:17,47.51873959,18.49554223,14,245.085,44.413,6.550,140,11,12,,
T,2022-02-09 08:13:18,47.51872736,18.49559514,15,245.832,44.413,5.470,139,11,12,,
T,2022-02-09 08:13:19,47.51868032,18.49558227,14,246.867,44.413,5.480,149,11,12,,
T,2022-02-09 08:13:20,47.51862171,18.49553906,15,246.648,44.413,5.630,161,10,12,,
T,2022-02-09 08:13:21,47.51859326,18.49554760,15,247.236,44.413,5.150,161,10,12,,
T,2022-02-09 08:13:22,47.51855339,18.49554515,15,247.174,44.413,4.930,166,10,12,,
T,2022-02-09 08:13:23,47.51851272,18.49558319,14,248.362,44.413,6.030,154,10,12,,
T,2022-02-09 08:13:24,47.51843504,18.49558625,14,247.714,44.413,6.620,161,10,12,,
T,2022-02-09 08:13:25,47.51837015,18.49562287,14,249.117,44.413,6.910,158,10,12,,
T,2022-02-09 08:13:26,47.51826671,18.49563761,13,247.276,44.413,7.630,163,10,12,,
T,2022-02-09 08:13:27,47.51817577,18.49562850,14,246.559,44.413,7.820,167,10,13,,
T,2022-02-09 08:13:28,47.51811594,18.49567936,14,248.635,44.413,8.030,159,11,13,,
T,2022-02-09 08:13:29,47.51802998,18.49573540,14,246.751,44.413,8.990,159,11,12,,
T,2022-02-09 08:13:30,47.51791908,18.49569412,14,244.519,44.413,9.370,172,11,12,,
T,2022-02-09 08:13:31,47.51785869,18.49570761,14,245.323,44.413,8.440,166,12,12,,
T,2022-02-09 08:13:32,47.51776254,18.49583839,14,249.894,44.413,10.440,153,12,13,,
T,2022-02-09 08:13:33,47.51765900,18.49583122,14,252.116,44.414,10.070,164,13,13,,
T,2022-02-09 08:13:34,47.51758543,18.49593145,14,252.524,44.414,9.940,155,12,13,,
T,2022-02-09 08:13:35,47.51748279,18.49595373,14,249.867,44.414,9.990,163,12,13,,
T,2022-02-09 08:13:36,47.51737963,18.49597892,14,250.147,44.414,10.410,164,12,13,,
T,2022-02-09 08:13:37,47.51732251,18.49602060,14,249.180,44.414,9.520,160,12,13,,
T,2022-02-09 08:13:38,47.51724529,18.49612015,14,250.155,44.414,10.090,154,12,13,,
T,2022-02-09 08:13:39,47.51716453,18.49608674,15,248.236,44.414,9.380,168,12,13,,
T,2022-02-09 08:13:40,47.51702868,18.49610410,15,248.415,44.414,11.260,168,11,13,,
T,2022-02-09 08:13:41,47.51694760,18.49626670,15,247.859,44.414,11.600,151,11,13,,
T,2022-02-09 08:13:42,47.51688788,18.49626098,15,247.599,44.414,10.110,159,11,14,,
T,2022-02-09 08:13:43,47.51679200,18.49631958,13,246.795,44.414,10.880,156,13,14,,
T,2022-02-09 08:13:44,47.51672639,18.49641036,13,244.476,44.414,10.760,155,13,14,,
T,2022-02-09 08:13:45,47.51657305,18.49635698,14,243.891,44.414,11.550,164,13,14,,
T,2022-02-09 08:13:46,47.51646972,18.49648145,14,244.192,44.415,11.940,156,12,14,,
T,2022-02-09 08:13:47,47.51636965,18.49658026,14,244.794,44.415,12.210,154,13,14,,
T,2022-02-09 08:13:48,47.51628053,18.49663336,15,243.748,44.415,11.540,157,13,14,,
T,2022-02-09 08:13:49,47.51619747,18.49663798,15,243.496,44.415,10.770,162,12,13,,
T,2022-02-09 08:13:50,47.51609683,18.49671766,15,244.146,44.415,11.650,156,13,13,,
T,2022-02-09 08:13:51,47.51607160,18.49677989,16,244.246,44.415,9.560,151,13,13,,
T,2022-02-09 08:13:52,47.51599519,18.49684082,16,245.268,44.415,10.390,153,13,13,,
T,2022-02-09 08:13:53,47.51590820,18.49680902,16,245.499,44.415,9.780,164,12,13,,
T,2022-02-09 08:13:54,47.51578341,18.49686729,16,247.514,44.415,11.460,160,12,13,,
T,2022-02-09 08:13:55,47.51566981,18.49693176,16,245.205,44.415,11.720,160,13,13,,
T,2022-02-09 08:13:56,47.51561042,18.49709393,16,244.162,44.415,11.680,149,12,13,,
T,2022-02-09 08:13:57,47.51544026,18.49723579,15,243.145,44.415,14.480,151,12,13,,
T,2022-02-09 08:13:58,47.51534086,18.49724027,15,242.943,44.415,12.230,160,12,13,,
T,2022-02-09 08:13:59,47.51520918,18.49729828,15,244.109,44.415,13.010,159,12,13,,
T,2022-02-09 08:14:00,47.51509988,18.49730697,16,243.520,44.416,12.520,164,12,13,,
T,2022-02-09 08:14:01,47.51500037,18.49736408,14,241.611,44.416,13.000,159,11,13,,
T,2022-02-09 08:14:02,47.51486679,18.49739687,14,241.147,44.416,13.830,162,12,13,,
T,2022-02-09 08:14:03,47.51475074,18.49742286,13,240.547,44.416,13.710,157,12,13,,
T,2022-02-09 08:14:04,47.51461082,18.49750047,13,240.580,44.416,14.080,158,11,13,,
T,2022-02-09 08:14:05,47.51449238,18.49756395,13,238.211,44.416,13.460,159,11,13,,
T,2022-02-09 08:14:06,47.51438746,18.49761459,13,237.046,44.416,14.300,162,11,13,,
T,2022-02-09 08:14:07,47.51427725,18.49769958,13,236.840,44.416,13.980,160,11,13,,
T,2022-02-09 08:14:08,47.51419579,18.49776821,12,235.487,44.416,13.190,158,10,13,,
T,2022-02-09 08:14:09,47.51407637,18.49786578,13,236.223,44.416,15.100,160,11,13,,
T,2022-02-09 08:14:10,47.51394399,18.49793126,12,235.756,44.416,15.160,162,11,13,,
T,2022-02-09 08:14:11,47.51381914,18.49800196,13,234.164,44.417,14.870,161,11,13,,
T,2022-02-09 08:14:12,47.51368192,18.49808957,14,236.030,44.417,15.630,160,11,13,,
T,2022-02-09 08:14:13,47.51356236,18.49812909,15,234.243,44.417,14.480,162,11,13,,
T,2022-02-09 08:14:14,47.51342101,18.49819950,13,235.528,44.417,15.970,161,11,13,,
T,2022-02-09 08:14:15,47.51330204,18.49828558,14,234.612,44.417,15.430,160,10,12,,
T,2022-02-09 08:14:16,47.51317648,18.49831061,15,235.730,44.417,14.960,162,10,12,,
T,2022-02-09 08:14:17,47.51306812,18.49842119,14,232.818,44.417,15.450,158,11,12,,
T,2022-02-09 08:14:18,47.51292238,18.49846557,13,233.270,44.417,15.520,159,11,12,,
T,2022-02-09 08:14:19,47.51278525,18.49856415,14,233.096,44.417,16.170,158,11,12,,
T,2022-02-09 08:14:20,47.51263943,18.49864437,14,231.626,44.418,16.280,159,10,11,,
T,2022-02-09 08:14:21,47.51248471,18.49868492,14,232.969,44.418,16.910,160,10,11,,
T,2022-02-09 08:14:22,47.51234871,18.49880723,14,232.795,44.418,16.990,158,10,11,,
T,2022-02-09 08:14:23,47.51222102,18.49893361,14,231.937,44.418,17.280,156,10,11,,
T,2022-02-09 08:14:24,47.51210024,18.49898464,15,231.884,44.418,16.130,158,11,11,,
T,2022-02-09 08:14:25,47.51191655,18.49902378,15,232.145,44.418,17.420,161,11,11,,
T,2022-02-09 08:14:26,47.51174691,18.49912085,15,231.951,44.418,18.000,160,11,11,,
T,2022-02-09 08:14:27,47.51163291,18.49934942,16,234.860,44.418,18.600,153,11,11,,
T,2022-02-09 08:14:28,47.51145933,18.49941194,15,234.739,44.418,18.520,155,11,11,,
T,2022-02-09 08:14:29,47.51129858,18.49951543,16,234.663,44.418,18.810,155,11,11,,
T,2022-02-09 08:14:30,47.51113251,18.49966436,16,235.223,44.419,19.690,154,11,11,,
T,2022-02-09 08:14:31,47.51095280,18.49977998,17,235.025,44.419,19.810,154,11,11,,
T,2022-02-09 08:14:32,47.51079956,18.49988306,20,235.095,44.419,19.340,155,11,11,,
T,2022-02-09 08:14:33,47.51062202,18.50002510,21,235.910,44.419,19.890,154,11,11,,
T,2022-02-09 08:14:34,47.51043381,18.50013793,20,236.238,44.419,20.290,155,11,11,,
T,2022-02-09 08:14:35,47.51029862,18.50029394,16,235.408,44.419,20.550,155,11,11,,
T,2022-02-09 08:14:36,47.51014210,18.50042203,15,237.603,44.419,20.590,154,10,11,,
T,2022-02-09 08:14:37,47.50997745,18.50049258,17,237.318,44.419,20.250,155,10,11,,
T,2022-02-09 08:14:38,47.50977363,18.50057941,19,237.057,44.419,21.470,156,10,11,,
T,2022-02-09 08:14:39,47.50959767,18.50071073,20,238.125,44.419,21.560,156,10,11,,
T,2022-02-09 08:14:40,47.50942542,18.50080187,25,238.885,44.419,21.310,156,10,11,,
T,2022-02-09 08:14:41,47.50926559,18.50088719,28,238.535,44.420,20.740,157,10,11,,
T,2022-02-09 08:14:42,47.50908467,18.50100380,29,238.205,44.420,20.980,157,10,11,,
T,2022-02-09 08:14:43,47.50898354,18.50115133,27,236.437,44.420,19.790,155,8,11,,
T,2022-02-09 08:14:44,47.50881161,18.50124871,26,237.888,44.420,19.880,155,8,11,,
T,2022-02-09 08:14:45,47.50855591,18.50139014,26,237.089,44.420,22.060,155,9,11,,
T,2022-02-09 08:14:46,47.50832304,18.50147889,27,236.040,44.420,22.840,157,8,11,,
T,2022-02-09 08:14:47,47.50813421,18.50154576,30,234.821,44.420,22.530,158,8,11,,
T,2022-02-09 08:14:48,47.50788818,18.50173025,27,235.195,44.420,24.370,157,9,11,,
T,2022-02-09 08:14:49,47.50773880,18.50187607,24,235.032,44.420,23.480,156,9,11,,
T,2022-02-09 08:14:50,47.50755304,18.50207908,24,237.812,44.420,24.350,153,9,11,,
T,2022-02-09 08:14:51,47.50738294,18.50224219,22,236.919,44.420,23.960,152,8,11,,
T,2022-02-09 08:14:52,47.50727853,18.50252443,24,238.410,44.420,23.560,148,9,11,,
T,2022-02-09 08:14:53,47.50715425,18.50274105,24,238.513,44.420,23.070,145,9,10,,
T,2022-02-09 08:14:54,47.50695540,18.50294462,22,236.841,44.420,23.840,145,8,10,,
T,2022-02-09 08:14:55,47.50680001,18.50321963,23,235.547,44.420,24.520,142,8,10,,
T,2022-02-09 08:14:56,47.50657923,18.50334410,26,232.887,44.420,24.560,145,9,10,,
T,2022-02-09 08:14:57,47.50638515,18.50345158,25,233.527,44.420,23.940,147,9,10,,
